retweet_count,reply_count,like_count,quote_count,tweet_id,created_at
434,11,938,0,670435821946826752,2015-11-28 02:55:30+00:00
560,10,1255,0,670434127938719744,2015-11-28 02:48:46+00:00
100,2,294,0,670433248821026816,2015-11-28 02:45:17+00:00
520,6,1228,0,670428280563085312,2015-11-28 02:25:32+00:00
141,4,462,0,670427002554466304,2015-11-28 02:20:27+00:00
549,16,1141,0,670421925039075328,2015-11-28 02:00:17+00:00
265,8,538,0,670420569653809152,2015-11-28 01:54:54+00:00
280,7,500,0,670417414769758208,2015-11-28 01:42:22+00:00
766,18,1791,0,670411370698022912,2015-11-28 01:18:21+00:00
187,4,484,0,670408998013820928,2015-11-28 01:08:55+00:00
128,3,375,0,670403879788544000,2015-11-28 00:48:35+00:00
173,4,489,0,670385711116361728,2015-11-27 23:36:23+00:00
236,4,669,1,670374371102445568,2015-11-27 22:51:19+00:00
55,2,288,0,670361874861563904,2015-11-27 22:01:40+00:00
96,4,373,0,670338931251150848,2015-11-27 20:30:30+00:00
1065,15,3463,18,670319130621435904,2015-11-27 19:11:49+00:00
107,2,382,0,670303360680108032,2015-11-27 18:09:09+00:00
249,2,622,0,670290420111441920,2015-11-27 17:17:44+00:00
276,17,908,0,670093938074779648,2015-11-27 04:16:59+00:00
217,10,620,1,670086499208155136,2015-11-27 03:47:25+00:00
1055,19,1953,0,670079681849372672,2015-11-27 03:20:20+00:00
677,12,1383,0,670073503555706880,2015-11-27 02:55:47+00:00
205,4,551,0,670069087419133952,2015-11-27 02:38:14+00:00
289,8,666,0,670061506722140160,2015-11-27 02:08:07+00:00
279,3,592,0,670055038660800512,2015-11-27 01:42:24+00:00
151,6,576,0,670046952931721216,2015-11-27 01:10:17+00:00
96,2,658,0,670040295598354432,2015-11-27 00:43:49+00:00
240,3,527,0,670037189829525504,2015-11-27 00:31:29+00:00
77,4,295,0,670003130994700288,2015-11-26 22:16:09+00:00
70,3,284,1,669993076832759808,2015-11-26 21:36:12+00:00
133,0,392,0,669972011175813120,2015-11-26 20:12:29+00:00
43,1,271,0,669970042633789440,2015-11-26 20:04:40+00:00
131,3,444,0,669942763794931712,2015-11-26 18:16:16+00:00
81,2,338,0,669926384437997568,2015-11-26 17:11:11+00:00
50,1,202,0,669923323644657664,2015-11-26 16:59:01+00:00
340,1,706,0,669753178989142016,2015-11-26 05:42:55+00:00
55,2,227,0,669749430875258880,2015-11-26 05:28:02+00:00
74,9,446,0,669684865554620416,2015-11-26 01:11:28+00:00
93,3,338,0,669683899023405056,2015-11-26 01:07:38+00:00
115,3,312,0,669682095984410624,2015-11-26 01:00:28+00:00
241,7,584,0,669680153564442624,2015-11-26 00:52:45+00:00
365,10,714,0,669661792646373376,2015-11-25 23:39:47+00:00
1561,16,3111,0,669625907762618368,2015-11-25 21:17:12+00:00
316,3,845,0,669603084620980224,2015-11-25 19:46:30+00:00
131,4,447,0,669597912108789760,2015-11-25 19:25:57+00:00
800,10,1315,0,669583744538451968,2015-11-25 18:29:39+00:00
120,4,388,0,669573570759163904,2015-11-25 17:49:14+00:00
877,8,1406,0,669571471778410496,2015-11-25 17:40:53+00:00
45,2,202,1,669567591774625792,2015-11-25 17:25:28+00:00
104,4,335,0,669564461267722240,2015-11-25 17:13:02+00:00
62,2,313,0,669393256313184256,2015-11-25 05:52:43+00:00
626,8,1173,0,669375718304980992,2015-11-25 04:43:02+00:00
148,5,435,0,669371483794317312,2015-11-25 04:26:12+00:00
129,5,404,0,669367896104181760,2015-11-25 04:11:57+00:00
200,4,557,0,669363888236994560,2015-11-25 03:56:01+00:00
103,1,330,0,669359674819481600,2015-11-25 03:39:17+00:00
1090,26,2378,1,669354382627049472,2015-11-25 03:18:15+00:00
225,3,563,0,669353438988365824,2015-11-25 03:14:30+00:00
153,4,377,0,669351434509529088,2015-11-25 03:06:32+00:00
364,9,905,1,669328503091937280,2015-11-25 01:35:25+00:00
101,3,496,0,669327207240699904,2015-11-25 01:30:16+00:00
182,3,439,0,669324657376567296,2015-11-25 01:20:08+00:00
346,9,1054,1,669216679721873408,2015-11-24 18:11:04+00:00
135,3,385,0,669214165781868544,2015-11-24 18:01:05+00:00
406,5,886,0,669203728096960512,2015-11-24 17:19:36+00:00
264,6,572,0,669037058363662336,2015-11-24 06:17:19+00:00
323,7,649,0,669015743032369152,2015-11-24 04:52:37+00:00
209,8,510,0,669006782128353280,2015-11-24 04:17:01+00:00
5502,133,18642,242,669000397445533696,2015-11-24 03:51:38+00:00
188,4,390,0,668994913074286592,2015-11-24 03:29:51+00:00
292,5,657,0,668992363537309696,2015-11-24 03:19:43+00:00
288,14,594,1,668989615043424256,2015-11-24 03:08:48+00:00
389,6,797,0,668988183816871936,2015-11-24 03:03:06+00:00
140,2,478,1,668986018524233728,2015-11-24 02:54:30+00:00
258,2,478,0,668981893510119424,2015-11-24 02:38:07+00:00
292,3,702,0,668979806671884288,2015-11-24 02:29:49+00:00
495,6,1152,0,668975677807423488,2015-11-24 02:13:25+00:00
18,0,127,0,668967877119254528,2015-11-24 01:42:25+00:00
209,2,618,0,668960084974809088,2015-11-24 01:11:27+00:00
63,1,241,0,668955713004314624,2015-11-24 00:54:05+00:00
50,2,227,0,668932921458302976,2015-11-23 23:23:31+00:00
87,4,276,0,668902994700836864,2015-11-23 21:24:36+00:00
126,3,354,0,668892474547511296,2015-11-23 20:42:48+00:00
267,5,475,0,668872652652679168,2015-11-23 19:24:02+00:00
139,3,409,0,668852170888998912,2015-11-23 18:02:38+00:00
112,3,381,0,668826086256599040,2015-11-23 16:18:59+00:00
225,8,491,0,668815180734689280,2015-11-23 15:35:39+00:00
325,3,627,0,668779399630725120,2015-11-23 13:13:28+00:00
187,2,471,0,668655139528511488,2015-11-23 04:59:42+00:00
457,10,771,0,668645506898350080,2015-11-23 04:21:26+00:00
445,8,782,0,668643542311546880,2015-11-23 04:13:37+00:00
465,9,943,1,668641109086707712,2015-11-23 04:03:57+00:00
434,9,919,0,668636665813057536,2015-11-23 03:46:18+00:00
1376,36,2455,1,668633411083464704,2015-11-23 03:33:22+00:00
280,10,617,0,668631377374486528,2015-11-23 03:25:17+00:00
97,1,281,0,668627278264475648,2015-11-23 03:09:00+00:00
111,1,328,0,668625577880875008,2015-11-23 03:02:14+00:00
652,6,1245,0,668623201287675904,2015-11-23 02:52:48+00:00
35,1,181,1,668620235289837568,2015-11-23 02:41:01+00:00
271,7,541,0,668614819948453888,2015-11-23 02:19:29+00:00
918,33,1471,2,668587383441514496,2015-11-23 00:30:28+00:00
46,0,206,0,668567822092664832,2015-11-22 23:12:44+00:00
197,4,453,0,668544745690562560,2015-11-22 21:41:02+00:00
181,2,403,0,668542336805281792,2015-11-22 21:31:28+00:00
61,1,226,0,668537837512433664,2015-11-22 21:13:35+00:00
189,7,402,0,668528771708952576,2015-11-22 20:37:34+00:00
87,8,277,0,668507509523615744,2015-11-22 19:13:05+00:00
114,6,358,0,668496999348633600,2015-11-22 18:31:19+00:00
207,3,371,0,668484198282485760,2015-11-22 17:40:27+00:00
127,3,394,0,668480044826800128,2015-11-22 17:23:57+00:00
439,10,767,0,668466899341221888,2015-11-22 16:31:42+00:00
255,5,556,0,668297328638447616,2015-11-22 05:17:54+00:00
28,0,213,0,668291999406125056,2015-11-22 04:56:43+00:00
116,4,436,0,668286279830867968,2015-11-22 04:33:59+00:00
196,6,718,0,668274247790391296,2015-11-22 03:46:11+00:00
206,4,483,0,668268907921326080,2015-11-22 03:24:58+00:00
516,11,1148,0,668256321989451776,2015-11-22 02:34:57+00:00
406,9,838,0,668248472370458624,2015-11-22 02:03:45+00:00
2413,19,5427,0,668237644992782336,2015-11-22 01:20:44+00:00
85,3,246,0,668226093875376128,2015-11-22 00:34:50+00:00
168,1,452,0,668221241640230912,2015-11-22 00:15:33+00:00
171,8,488,0,668204964695683072,2015-11-21 23:10:52+00:00
171,1,576,0,668190681446379520,2015-11-21 22:14:07+00:00
162,2,425,0,668171859951755264,2015-11-21 20:59:20+00:00
272,4,438,0,668154635664932864,2015-11-21 19:50:53+00:00
239,2,508,1,668142349051129856,2015-11-21 19:02:04+00:00
207,3,581,0,668113020489474048,2015-11-21 17:05:31+00:00
690,7,1112,1,667937095915278336,2015-11-21 05:26:27+00:00
95,2,264,0,667924896115245056,2015-11-21 04:37:59+00:00
46,2,184,0,667915453470232576,2015-11-21 04:00:28+00:00
245,1,431,0,667911425562669056,2015-11-21 03:44:27+00:00
334,7,757,0,667902449697558528,2015-11-21 03:08:47+00:00
906,12,1645,2,667886921285246976,2015-11-21 02:07:05+00:00
398,3,729,0,667885044254572544,2015-11-21 01:59:37+00:00
101,1,348,0,667878741721415680,2015-11-21 01:34:35+00:00
338,1,550,0,667873844930215936,2015-11-21 01:15:07+00:00
898,17,2706,15,667866724293877760,2015-11-21 00:46:50+00:00
69,2,222,0,667861340749471744,2015-11-21 00:25:26+00:00
54,2,254,0,667832474953625600,2015-11-20 22:30:44+00:00
416,4,928,0,667806454573760512,2015-11-20 20:47:20+00:00
81,1,283,0,667801013445750784,2015-11-20 20:25:43+00:00
286,1,606,0,667793409583771648,2015-11-20 19:55:30+00:00
210,3,363,0,667782464991965184,2015-11-20 19:12:01+00:00
44,3,204,0,667773195014021120,2015-11-20 18:35:10+00:00
185,3,372,0,667766675769573376,2015-11-20 18:09:16+00:00
126,1,324,0,667728196545200128,2015-11-20 15:36:22+00:00
268,4,423,0,667724302356258816,2015-11-20 15:20:54+00:00
28,0,0,0,667550904950915072,2015-11-20 03:51:52+00:00
25,0,0,0,667550882905632768,2015-11-20 03:51:47+00:00
1944,63,5091,41,667549055577362432,2015-11-20 03:44:31+00:00
106,6,303,0,667546741521195008,2015-11-20 03:35:20+00:00
457,9,761,0,667544320556335104,2015-11-20 03:25:43+00:00
58,0,175,0,667538891197542400,2015-11-20 03:04:08+00:00
443,2,717,0,667534815156183040,2015-11-20 02:47:56+00:00
206,6,409,0,667530908589760512,2015-11-20 02:32:25+00:00
964,15,1497,0,667524857454854144,2015-11-20 02:08:22+00:00
165,1,332,0,667517642048163840,2015-11-20 01:39:42+00:00
1857,42,6040,126,667509364010450944,2015-11-20 01:06:48+00:00
193,2,485,0,667502640335572992,2015-11-20 00:40:05+00:00
231,6,457,1,667495797102141440,2015-11-20 00:12:54+00:00
189,3,457,0,667491009379606528,2015-11-19 23:53:52+00:00
85,1,225,0,667470559035432960,2015-11-19 22:32:36+00:00
53,2,171,0,667455448082227200,2015-11-19 21:32:34+00:00
73,5,279,0,667453023279554560,2015-11-19 21:22:56+00:00
486,7,681,0,667443425659232256,2015-11-19 20:44:47+00:00
197,3,396,0,667437278097252352,2015-11-19 20:20:22+00:00
76,3,267,0,667435689202614272,2015-11-19 20:14:03+00:00
196,4,410,0,667405339315146752,2015-11-19 18:13:27+00:00
50,3,168,0,667393430834667520,2015-11-19 17:26:08+00:00
144,1,328,0,667369227918143488,2015-11-19 15:49:57+00:00
209,3,425,0,667211855547486208,2015-11-19 05:24:37+00:00
227,6,544,0,667200525029539840,2015-11-19 04:39:35+00:00
86,4,332,0,667192066997374976,2015-11-19 04:05:59+00:00
329,5,643,0,667188689915760640,2015-11-19 03:52:34+00:00
5254,101,12501,304,667182792070062080,2015-11-19 03:29:07+00:00
48,0,165,1,667177989038297088,2015-11-19 03:10:02+00:00
386,5,524,0,667176164155375616,2015-11-19 03:02:47+00:00
69,1,218,0,667174963120574464,2015-11-19 02:58:01+00:00
72,2,186,0,667171260800061440,2015-11-19 02:43:18+00:00
965,33,2376,0,667165590075940864,2015-11-19 02:20:46+00:00
50,2,219,0,667160273090932736,2015-11-19 01:59:39+00:00
14567,291,42161,368,667152164079423488,2015-11-19 01:27:25+00:00
1862,34,4001,52,667138269671505920,2015-11-19 00:32:12+00:00
105,3,284,0,667119796878725120,2015-11-18 23:18:48+00:00
105,0,286,0,667090893657276416,2015-11-18 21:23:57+00:00
103,3,351,0,667073648344346624,2015-11-18 20:15:26+00:00
13,0,72,0,667070482143944704,2015-11-18 20:02:51+00:00
40,3,143,0,667065535570550784,2015-11-18 19:43:11+00:00
45,2,192,0,667062181243039744,2015-11-18 19:29:52+00:00
43,3,163,0,667044094246576128,2015-11-18 18:17:59+00:00
186,3,393,0,667012601033924608,2015-11-18 16:12:51+00:00
79,0,213,0,666996132027977728,2015-11-18 15:07:24+00:00
842,17,2239,26,666983947667116032,2015-11-18 14:18:59+00:00
467,3,701,0,666837028449972224,2015-11-18 04:35:11+00:00
65,1,183,1,666835007768551424,2015-11-18 04:27:09+00:00
79,1,218,0,666826780179869696,2015-11-18 03:54:28+00:00
209,2,442,1,666817836334096384,2015-11-18 03:18:55+00:00
78,0,206,0,666804364988780544,2015-11-18 02:25:23+00:00
408,7,657,1,666786068205871104,2015-11-18 01:12:41+00:00
168,1,324,0,666781792255496192,2015-11-18 00:55:42+00:00
148,0,303,0,666776908487630848,2015-11-18 00:36:17+00:00
59,1,207,0,666739327293083648,2015-11-17 22:06:57+00:00
182,8,371,0,666701168228331520,2015-11-17 19:35:19+00:00
42,0,160,0,666691418707132416,2015-11-17 18:56:35+00:00
524,13,993,4,666649482315059200,2015-11-17 16:09:56+00:00
69,4,207,0,666644823164719104,2015-11-17 15:51:26+00:00
179,0,447,0,666454714377183232,2015-11-17 03:16:00+00:00
19,1,90,0,666447344410484736,2015-11-17 02:46:43+00:00
40,0,106,0,666437273139982336,2015-11-17 02:06:42+00:00
41,1,137,1,666435652385423360,2015-11-17 02:00:15+00:00
160,5,276,0,666430724426358784,2015-11-17 01:40:41+00:00
67,1,139,0,666428276349472768,2015-11-17 01:30:57+00:00
91,1,272,0,666421158376562688,2015-11-17 01:02:40+00:00
39,0,107,0,666418789513326592,2015-11-17 00:53:15+00:00
262,3,371,0,666411507551481856,2015-11-17 00:24:19+00:00
30,0,93,0,666407126856765440,2015-11-17 00:06:54+00:00
68,3,147,0,666396247373291520,2015-11-16 23:23:41+00:00
73,2,162,0,666373753744588800,2015-11-16 21:54:18+00:00
468,7,649,0,666362758909284352,2015-11-16 21:10:36+00:00
56,1,179,0,666353288456101888,2015-11-16 20:32:58+00:00
122,3,241,0,666345417576210432,2015-11-16 20:01:42+00:00
79,1,168,0,666337882303524864,2015-11-16 19:31:45+00:00
289,5,424,1,666293911632134144,2015-11-16 16:37:02+00:00
56,1,123,0,666287406224695296,2015-11-16 16:11:11+00:00
66,0,151,0,666273097616637952,2015-11-16 15:14:19+00:00
38,2,98,0,666268910803644416,2015-11-16 14:57:41+00:00
5459,108,12849,118,666104133288665088,2015-11-16 04:02:55+00:00
11,0,66,0,666102155909144576,2015-11-16 03:55:04+00:00
53,1,134,0,666099513787052032,2015-11-16 03:44:34+00:00
63,0,142,0,666094000022159360,2015-11-16 03:22:39+00:00
37,2,92,0,666082916733198336,2015-11-16 02:38:37+00:00
130,2,273,0,666073100786774016,2015-11-16 01:59:36+00:00
51,1,127,0,666071193221509120,2015-11-16 01:52:02+00:00
180,3,396,0,666063827256086528,2015-11-16 01:22:45+00:00
47,3,99,0,666058600524156928,2015-11-16 01:01:59+00:00
112,2,247,0,666057090499244032,2015-11-16 00:55:59+00:00
196,1,367,0,666055525042405376,2015-11-16 00:49:46+00:00
699,10,1023,1,666051853826850816,2015-11-16 00:35:11+00:00
50,0,115,0,666050758794694656,2015-11-16 00:30:50+00:00
36,9,88,0,666049248165822464,2015-11-16 00:24:50+00:00
115,1,246,2,666044226329800704,2015-11-16 00:04:52+00:00
36,1,100,0,666033412701032448,2015-11-15 23:21:54+00:00
39,0,112,0,666029285002620928,2015-11-15 23:05:30+00:00
420,20,2285,30,666020888022790144,2015-11-15 22:32:08+00:00
